phoenix,4.1
Crafton,2.8461538461538463
Sharpsburg,3.4
Rockyview County,2.0
Harmar Township,4.0
Mount Horeb,3.5660377358490565
Coraopolis,3.2748538011695905
Nevada,5.0
Moon Township,3.2083333333333335
Chander,4.0
Oakmont,3.4909090909090907
L'Île-Bizard,3.3333333333333335
Oakdale,3.4081632653061225
Claremont,3.0
Weddington,2.9166666666666665
San Tan,1.0
Roxboro,2.6666666666666665
Pointe-aux-Trembles,3.0
Crescent,3.0
Shaler,3.0
Mayfield,3.473684210526316
Tempe,3.4750604262799385
South Park Township,3.7777777777777777
Cuyahoga Heights,4.666666666666667
Cleveland Height,3.0
Huntersville,3.439297124600639
Indian Trail,3.4403973509933774
Ambridge,3.72972972972973
lyndhurst,4.0
oakville,3.0
Mississuaga,4.0
Strongville,2.0
Leaside,5.0
Parma,3.254295532646048
McKnight,2.0
Fithian,4.0
AZ,3.0
Mint  Hill,4.0
Wexford,3.380782918149466
Ahwatukee Foothills Village,5.0
St-Benoît de Mirabel,4.0
NULL,2.0
Chandler,3.5187935034802784
Candiac,3.5
East Cleveland,2.625
Toronto-West,4.0
Vaudreuil-Dorion,3.338235294117647
Boston Heights,4.333333333333333
moon,3.0
North of Brampton,4.0
North Hills,3.0
MADISON,4.0
solon,4.0
Chardon,3.284090909090909
Baie-d'Urfé,3.6666666666666665
University Hts ,2.0
Warrendale,3.0
Rocky View,2.8095238095238093
Les Cèdres,4.0
Kahnawake,3.6666666666666665
Mathews,3.0
Ross Township,3.25
Scottdale,4.0
Mount Holly,3.326530612244898
McCandless Township,3.5
St. Jean Sur Richelieu,4.0
Citibank,2.0
Charlemagne,3.0
North Charlotte,3.0
Swissvale,3.3
Rocky View County,2.9
McMurry,4.0
Mansfield,4.0
Mattews,2.0
McKeesport,3.3114754098360657
Laveen,2.9375
Midland,4.0476190476190474
Cave creek,5.0
Alberta,2.0
Rouses Point,3.125
Brooklyn Hts.,4.0
Old Port of Montreal,3.0
Harrisbug,3.0
Lower burrell,4.0
Clark,2.8
Oakville,2.911845730027548
Georgetown,2.878787878787879
Hiram,4.25
Pasadena,5.0
Boisbriand,3.0
Pointe-Aux-Trembles,3.3333333333333335
Montréal-Ouest,3.8
Franklin Park,3.6666666666666665
Middleburg Heights,3.142857142857143
Surprise Crossing,3.0
Nobleton,3.3636363636363638
Mooresville,3.5434782608695654
Richmond Hill,2.937682570593963
Mount Albert,4.166666666666667
Lufkin,2.0
Mont-Saint-Grégoire,2.8
L'Île-Perrot,3.2
Las Vegass,3.0
Napierville,3.3333333333333335
Mcknight,3.0
